ID,USIA,GENDER,PKRJ_ORTU,GAJI_ORTU,KECAMATAN,IND1,IND2,IND3,IND4,IND5,IND6,IND7,IND8,IND9,IND10,PARTAI_LEGISLATIF,PARTAI_PRES,CAPRES,SKOR_TOTAL,KELAS
689,17,Laki-laki,Buruh,"Rp5.000.000 - Rp10.000.000,00",Bener,Ya,Kurang tahu,Tidak,Orang tua - keluarga atau Teman,Tidak Setuju,Ya,Kadang-kadang,Ya,Mungkin,Tidak terpengaruh,PDIP,PDIP,Ganjar Pranowo,26,Tinggi
690,17,Laki-laki,Karyawan Swasta,"Rp1.000.000,00 - Rp5.000.000,00",Bener,Ya,Mengetahui,Ya,Orang tua - keluarga atau Teman,Kurang Setuju,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,Golkar,Demokrat,Belum menentukan pilihan,28,Tinggi
691,17,Laki-laki,Karyawan Swasta,"Rp1.000.000,00 - Rp5.000.000,00",Loano,Ya,Mengetahui,Ya,Keinginan sendiri,Kurang Setuju,Ragu-ragu,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,Demokrat,Demokrat,Belum menentukan pilihan,28,Tinggi
692,17,Laki-laki,PNS,"Rp1.000.000,00 - Rp5.000.000,00",Loano,Ya,Sangat mengetahui,Ya,Media sosial dan media berita,Tidak Setuju,Ya,Sering,Ya,Tidak,Tidak terpengaruh,PDIP,PDIP,Ganjar Pranowo,30,Tinggi
693,17,Perempuan,Buruh,"<Rp1.000.000,00",Gebang,Tidak,Kurang tahu,Ya,Media sosial dan media berita,Kurang Setuju,Ragu-ragu,Jarang,Ya,Tidak,Tidak terpengaruh,PPP,PPP,Belum menentukan pilihan,23,Sedang
694,18,Laki-laki,Lainnya,"<Rp1.000.000,00",Gebang,Ya,Mengetahui,Tidak,Media sosial dan media berita,Kurang Setuju,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,PDIP,PDIP,Ganjar Pranowo,26,Tinggi
695,17,Laki-laki,Karyawan Swasta,"Rp1.000.000,00 - Rp5.000.000,00",Bener,Ya,Mengetahui,Ya,Media sosial dan media berita,Tidak Setuju,Ya,Jarang,Ya,Tidak,Tidak terpengaruh,PPP,PDIP,Ganjar Pranowo,27,Tinggi
696,17,Laki-laki,Lainnya,"Rp1.000.000,00 - Rp5.000.000,00",Loano,Ya,Kurang tahu,Ya,Media sosial dan media berita,Tidak Setuju,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,Demokrat,PDIP,Belum menentukan pilihan,27,Tinggi
697,18,Perempuan,Buruh,"<Rp1.000.000,00",Purworejo,Ya,Mengetahui,Ya,Media sosial dan media berita,Setuju,Ya,Sering,Ya,Tidak,Tidak terpengaruh,PDIP,PDIP,Ganjar Pranowo,26,Tinggi
698,18,Perempuan,Buruh,"<Rp1.000.000,00",Purworejo,Tidak,Kurang tahu,Tidak,Tidak tahu,Setuju,Ya,Tidak pernah,Mungkin,Tidak,Terpengaruh,Demokrat,Golkar,Ganjar Pranowo,16,Rendah
699,16,Perempuan,Karyawan Swasta,"Rp5.000.000 - Rp10.000.000,00",Kaligesing,Ya,Kurang tahu,Ya,Media sosial dan media berita,Tidak Setuju,Ya,Jarang,Ya,Tidak,Tidak terpengaruh,PDIP,PDIP,Ganjar Pranowo,26,Tinggi
700,17,Perempuan,Petani / Nelayan,"<Rp1.000.000,00",Kaligesing,Ya,Mengetahui,Ya,Media sosial dan media berita,Tidak Setuju,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,PDIP,Golkar,Prabowo Subianto,28,Tinggi
701,17,Perempuan,Lainnya,"Rp1.000.000,00 - Rp5.000.000,00",Kaligesing,Ya,Mengetahui,Ya,Media sosial dan media berita,Kurang Setuju,Ya,Sering,Ya,Tidak,Tidak terpengaruh,Gerindra,Gerindra,Prabowo Subianto,28,Tinggi
702,17,Perempuan,Petani / Nelayan,"<Rp1.000.000,00",Bener,Ya,Sangat mengetahui,Ya,Media sosial dan media berita,Kurang Setuju,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,Gerindra,PDIP,Belum menentukan pilihan,28,Tinggi
703,17,Laki-laki,Buruh,"Rp1.000.000,00 - Rp5.000.000,00",Loano,Ya,Mengetahui,Ya,Media sosial dan media berita,Tidak Setuju,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,Demokrat,Gerindra,Prabowo Subianto,28,Tinggi
704,17,Perempuan,Petani / Nelayan,"<Rp1.000.000,00",Kaligesing,Tidak,Kurang tahu,Tidak,Media sosial dan media berita,Kurang Setuju,Ragu-ragu,Sering,Ya,Tidak,Tidak terpengaruh,Golkar,Gerindra,Prabowo Subianto,24,Sedang
705,19,Perempuan,Buruh,"<Rp1.000.000,00",Loano,Tidak,Kurang tahu,Tidak,Media sosial dan media berita,Biasa Saja,Ragu-ragu,Jarang,Ya,Tidak,Tidak terpengaruh,PDIP,Golkar,Ganjar Pranowo,21,Sedang
706,17,Perempuan,Buruh,"<Rp1.000.000,00",Gebang,Ya,Kurang tahu,Ya,Media sosial dan media berita,Tidak Setuju,Ya,Kadang-kadang,Ya,Tidak,Ragu-ragu,Golkar,PDIP,Ganjar Pranowo,26,Tinggi
707,18,Perempuan,Lainnya,"Rp1.000.000,00 - Rp5.000.000,00",Loano,Ya,Kurang tahu,Ya,Media sosial dan media berita,Kurang Setuju,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,PDIP,Gerindra,Prabowo Subianto,26,Tinggi
708,17,Perempuan,Lainnya,"<Rp1.000.000,00",Loano,Ya,Mengetahui,Ya,Media sosial dan media berita,Tidak Setuju,Ya,Jarang,Ya,Mungkin,Tidak terpengaruh,Demokrat,PDIP,Belum menentukan pilihan,26,Tinggi
709,17,Laki-laki,Buruh,"<Rp1.000.000,00",Bener,Ya,Mengetahui,Ya,Media sosial dan media berita,Kurang Setuju,Ya,Jarang,Ya,Tidak,Tidak terpengaruh,Demokrat,Demokrat,Belum menentukan pilihan,26,Tinggi
710,17,Laki-laki,Buruh,"<Rp1.000.000,00",Purworejo,Ya,Kurang tahu,Ya,Media sosial dan media berita,Tidak Setuju,Tidak,Tidak pernah,Ya,Mungkin,Tidak terpengaruh,Gerindra,PDIP,Ganjar Pranowo,22,Sedang
711,17,Laki-laki,Karyawan Swasta,"Rp1.000.000,00 - Rp5.000.000,00",Bener,Tidak,Kurang tahu,Ya,Media sosial dan media berita,Tidak Setuju,Ragu-ragu,Jarang,Ya,Tidak,Tidak terpengaruh,PDIP,PDIP,Ganjar Pranowo,24,Sedang
712,17,Laki-laki,Lainnya,"Rp1.000.000,00 - Rp5.000.000,00",Kaligesing,Ya,Kurang tahu,Ya,Keinginan sendiri,Kurang Setuju,Ragu-ragu,Jarang,Ya,Tidak,Ragu-ragu,PDIP,Gerindra,Prabowo Subianto,25,Sedang
713,19,Laki-laki,Buruh,"<Rp1.000.000,00",Loano,Ya,Kurang tahu,Ya,Media sosial dan media berita,Setuju,Ya,Jarang,Ya,Tidak,Tidak terpengaruh,PDIP,PDIP,Ganjar Pranowo,23,Sedang
714,17,Perempuan,PNS,"Rp1.000.000,00 - Rp5.000.000,00",Gebang,Ya,Mengetahui,Ya,Media sosial dan media berita,Tidak Setuju,Ya,Sering,Ya,Tidak,Tidak terpengaruh,Nasdem,Golkar,Ganjar Pranowo,29,Tinggi
715,17,Perempuan,Buruh,"Rp1.000.000,00 - Rp5.000.000,00",Bener,Ya,Kurang tahu,Ya,Media sosial dan media berita,Tidak Setuju,Ragu-ragu,Tidak pernah,Ya,Tidak,Tidak terpengaruh,Golkar,Demokrat,Belum menentukan pilihan,24,Sedang
716,17,Perempuan,Petani / Nelayan,"<Rp1.000.000,00",Loano,Ya,Mengetahui,Ya,Orang tua - keluarga atau Teman,Biasa Saja,Ya,Jarang,Ya,Mungkin,Tidak terpengaruh,Gerindra,Gerindra,Belum menentukan pilihan,25,Sedang
717,17,Perempuan,Buruh,"<Rp1.000.000,00",Loano,Ya,Kurang tahu,Ya,Media sosial dan media berita,Kurang Setuju,Tidak,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,Demokrat,PDIP,Belum menentukan pilihan,24,Sedang
718,17,Perempuan,Lainnya,"Rp1.000.000,00 - Rp5.000.000,00",Loano,Ya,Kurang tahu,Ya,Media sosial dan media berita,Tidak Setuju,Ragu-ragu,Kadang-kadang,Ya,Mungkin,Tidak terpengaruh,PDIP,PDIP,Belum menentukan pilihan,25,Sedang
719,18,Perempuan,Wirausaha,">Rp10.000.000,00",Bener,Ya,Mengetahui,Ya,Media sosial dan media berita,Tidak Setuju,Ya,Sering,Ya,Tidak,Tidak terpengaruh,Nasdem,Golkar,Anies Baswedan,29,Tinggi
720,18,Perempuan,Karyawan Swasta,"<Rp1.000.000,00",Bener,Ya,Mengetahui,Ya,Media sosial dan media berita,Setuju,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,PDIP,PDIP,Ganjar Pranowo,25,Sedang
721,17,Perempuan,Buruh,"<Rp1.000.000,00",Purworejo,Tidak,Tidak tahu,Ya,Orang tua - keluarga atau Teman,Setuju,Tidak,Tidak pernah,Ya,Mungkin,Tidak terpengaruh,PDIP,PDIP,Ganjar Pranowo,18,Sedang
722,18,Perempuan,Lainnya,"<Rp1.000.000,00",Kaligesing,Tidak,Kurang tahu,Ya,Media sosial dan media berita,Kurang Setuju,Ragu-ragu,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,Perindo,Perindo,Ganjar Pranowo,24,Sedang
723,17,Perempuan,Petani / Nelayan,"Rp1.000.000,00 - Rp5.000.000,00",Gebang,Ya,Mengetahui,Ya,Media sosial dan media berita,Kurang Setuju,Tidak,Jarang,Ya,Mungkin,Tidak terpengaruh,PDIP,PDIP,Ganjar Pranowo,23,Sedang
724,18,Perempuan,Karyawan Swasta,"Rp1.000.000,00 - Rp5.000.000,00",Loano,Tidak,Kurang tahu,Ya,Media sosial dan media berita,Kurang Setuju,Ya,Kadang-kadang,Ya,Mungkin,Tidak terpengaruh,PDIP,PDIP,Ganjar Pranowo,24,Sedang
725,17,Perempuan,Lainnya,"Rp1.000.000,00 - Rp5.000.000,00",Purworejo,Ya,Mengetahui,Ya,Orang tua - keluarga atau Teman,Kurang Setuju,Ya,Jarang,Mungkin,Tidak,Tidak terpengaruh,PDIP,PDIP,Ganjar Pranowo,26,Tinggi
726,18,Perempuan,Buruh,"<Rp1.000.000,00",Loano,Tidak,Kurang tahu,Tidak,Media sosial dan media berita,Biasa Saja,Ya,Jarang,Ya,Tidak,Tidak terpengaruh,PDIP,Demokrat,Belum menentukan pilihan,22,Sedang
727,17,Perempuan,Buruh,"Rp1.000.000,00 - Rp5.000.000,00",Loano,Ya,Kurang tahu,Ya,Orang tua - keluarga atau Teman,Kurang Setuju,Ya,Tidak pernah,Ya,Tidak,Tidak terpengaruh,Golkar,PDIP,Ganjar Pranowo,25,Sedang
728,17,Perempuan,Buruh,"Rp1.000.000,00 - Rp5.000.000,00",Loano,Tidak,Kurang tahu,Tidak,Orang tua - keluarga atau Teman,Biasa Saja,Ragu-ragu,Jarang,Ya,Ya,Ragu-ragu,PDIP,Demokrat,Belum menentukan pilihan,19,Sedang
729,17,Perempuan,Lainnya,"Rp1.000.000,00 - Rp5.000.000,00",Gebang,Ya,Mengetahui,Ya,Media sosial dan media berita,Tidak Setuju,Ya,Jarang,Ya,Tidak,Tidak terpengaruh,Gerindra,PDIP,Ganjar Pranowo,27,Tinggi
730,17,Perempuan,Petani / Nelayan,"<Rp1.000.000,00",Kaligesing,Tidak,Kurang tahu,Tidak,Orang tua - keluarga atau Teman,Biasa Saja,Ya,Jarang,Ya,Tidak,Ragu-ragu,PDIP,Demokrat,Belum menentukan pilihan,22,Sedang
731,17,Perempuan,Buruh,"Rp1.000.000,00 - Rp5.000.000,00",Loano,Ya,Mengetahui,Tidak,Media sosial dan media berita,Tidak Setuju,Ya,Sering,Ya,Tidak,Tidak terpengaruh,PDIP,PDIP,Ganjar Pranowo,28,Tinggi
732,17,Perempuan,Buruh,"Rp1.000.000,00 - Rp5.000.000,00",Bener,Ya,Mengetahui,Ya,Media sosial dan media berita,Tidak Setuju,Ya,Kadang-kadang,Mungkin,Tidak,Tidak terpengaruh,Gerindra,Gerindra,Prabowo Subianto,27,Tinggi
733,17,Perempuan,Buruh,"<Rp1.000.000,00",Bener,Ya,Mengetahui,Ya,Media sosial dan media berita,Biasa Saja,Ya,Jarang,Ya,Tidak,Tidak terpengaruh,PDIP,PDIP,Ganjar Pranowo,25,Sedang
734,17,Laki-laki,Buruh,"<Rp1.000.000,00",Purworejo,Tidak,Kurang tahu,Ya,Orang tua - keluarga atau Teman,Kurang Setuju,Ragu-ragu,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,PDIP,Gerindra,Prabowo Subianto,25,Sedang
735,17,Perempuan,Buruh,"Rp1.000.000,00 - Rp5.000.000,00",Bener,Tidak,Mengetahui,Ya,Orang tua - keluarga atau Teman,Tidak Setuju,Tidak,Tidak pernah,Ya,Mungkin,Tidak terpengaruh,Demokrat,PDIP,Belum menentukan pilihan,23,Sedang
736,17,Perempuan,Karyawan Swasta,"<Rp1.000.000,00",Bener,Ya,Sangat mengetahui,Ya,Orang tua - keluarga atau Teman,Setuju,Ya,Kadang-kadang,Ya,Ya,Tidak terpengaruh,PDIP,PDIP,Belum menentukan pilihan,25,Sedang
737,18,Perempuan,Petani / Nelayan,"<Rp1.000.000,00",Gebang,Tidak,Kurang tahu,Ya,Media sosial dan media berita,Biasa Saja,Ya,Kadang-kadang,Mungkin,Mungkin,Tidak terpengaruh,PKS,Gerindra,Prabowo Subianto,22,Sedang
738,17,Laki-laki,Buruh,"<Rp1.000.000,00",Gebang,Ya,Mengetahui,Tidak,Media sosial dan media berita,Biasa Saja,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,Demokrat,PDIP,Ganjar Pranowo,25,Sedang
739,17,Perempuan,Karyawan Swasta,"Rp1.000.000,00 - Rp5.000.000,00",Kaligesing,Ya,Mengetahui,Ya,Media sosial dan media berita,Tidak Setuju,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,PDIP,PDIP,Belum menentukan pilihan,28,Tinggi
740,17,Perempuan,Petani / Nelayan,"<Rp1.000.000,00",Loano,Ya,Mengetahui,Ya,Media sosial dan media berita,Tidak Setuju,Ya,Jarang,Tidak,Tidak,Tidak terpengaruh,PDIP,PDIP,Ganjar Pranowo,25,Sedang
741,17,Perempuan,Lainnya,"<Rp1.000.000,00",Loano,Ya,Kurang tahu,Ya,Orang tua - keluarga atau Teman,Tidak Setuju,Ragu-ragu,Tidak pernah,Ya,Tidak,Tidak terpengaruh,PDIP,PDIP,Ganjar Pranowo,25,Sedang
742,17,Laki-laki,Buruh,"<Rp1.000.000,00",Loano,Ya,Tidak tahu,Tidak,Media sosial dan media berita,Kurang Setuju,Ragu-ragu,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,Golkar,PDIP,Ganjar Pranowo,23,Sedang
743,17,Perempuan,Lainnya,"<Rp1.000.000,00",Loano,Tidak,Kurang tahu,Tidak,Media sosial dan media berita,Kurang Setuju,Ragu-ragu,Jarang,Ya,Mungkin,Tidak terpengaruh,PDIP,PDIP,Ganjar Pranowo,21,Sedang
744,17,Laki-laki,Buruh,"<Rp1.000.000,00",Gebang,Ya,Sangat mengetahui,Tidak,Orang tua - keluarga atau Teman,Tidak Setuju,Ya,Jarang,Ya,Tidak,Terpengaruh,Golkar,PDIP,Ganjar Pranowo,26,Tinggi
745,17,Laki-laki,Tidak Bekerja,"<Rp1.000.000,00",Loano,Ya,Tidak tahu,Tidak,Media sosial dan media berita,Kurang Setuju,Ragu-ragu,Jarang,Ya,Tidak,Tidak terpengaruh,Golkar,PDIP,Ganjar Pranowo,22,Sedang
746,17,Laki-laki,Buruh,"Rp1.000.000,00 - Rp5.000.000,00",Purworejo,Ya,Mengetahui,Ya,Keinginan sendiri,Tidak Setuju,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,PDIP,Gerindra,Ganjar Pranowo,30,Tinggi
747,19,Perempuan,Buruh,"<Rp1.000.000,00",Bener,Tidak,Kurang tahu,Tidak,Orang tua - keluarga atau Teman,Setuju,Ragu-ragu,Jarang,Mungkin,Mungkin,Tidak terpengaruh,PAN,PAN,Lainnya,19,Sedang
748,17,Perempuan,Buruh,"Rp1.000.000,00 - Rp5.000.000,00",Gebang,Ya,Kurang tahu,Tidak,Orang tua - keluarga atau Teman,Tidak Setuju,Ragu-ragu,Tidak pernah,Mungkin,Tidak,Tidak terpengaruh,PDIP,PDIP,Ganjar Pranowo,23,Sedang
749,18,Perempuan,Buruh,"Rp1.000.000,00 - Rp5.000.000,00",Loano,Tidak,Tidak tahu,Tidak,Media sosial dan media berita,Biasa Saja,Ragu-ragu,Jarang,Ya,Tidak,Ragu-ragu,PDIP,Demokrat,Lainnya,19,Sedang
750,17,Perempuan,Buruh,"Rp1.000.000,00 - Rp5.000.000,00",Bener,Ya,Kurang tahu,Ya,Media sosial dan media berita,Biasa Saja,Ragu-ragu,Jarang,Ya,Tidak,Terpengaruh,PDIP,PDIP,Ganjar Pranowo,21,Sedang
751,17,Laki-laki,Buruh,"Rp1.000.000,00 - Rp5.000.000,00",Loano,Ya,Mengetahui,Tidak,Media sosial dan media berita,Biasa Saja,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,Demokrat,PDIP,Ganjar Pranowo,25,Sedang
752,17,Perempuan,Buruh,">Rp10.000.000,00",Loano,Ya,Kurang tahu,Ya,Media sosial dan media berita,Tidak Setuju,Ya,Jarang,Ya,Tidak,Tidak terpengaruh,Perindo,Nasdem,Ganjar Pranowo,26,Tinggi
753,17,Perempuan,Buruh,"<Rp1.000.000,00",Bener,Ya,Kurang tahu,Ya,Orang tua - keluarga atau Teman,Biasa Saja,Ragu-ragu,Jarang,Mungkin,Tidak,Ragu-ragu,PDIP,PDIP,Belum menentukan pilihan,22,Sedang
754,17,Perempuan,Buruh,"<Rp1.000.000,00",Bener,Tidak,Kurang tahu,Ya,Media sosial dan media berita,Setuju,Ragu-ragu,Kadang-kadang,Mungkin,Mungkin,Ragu-ragu,PDIP,PDIP,Ganjar Pranowo,19,Sedang
755,17,Perempuan,Buruh,"Rp1.000.000,00 - Rp5.000.000,00",Loano,Ya,Kurang tahu,Ya,Orang tua - keluarga atau Teman,Biasa Saja,Ragu-ragu,Jarang,Mungkin,Tidak,Tidak terpengaruh,PDIP,PDIP,Belum menentukan pilihan,23,Sedang
756,16,Perempuan,Karyawan Swasta,"Rp1.000.000,00 - Rp5.000.000,00",Bener,Ya,Kurang tahu,Ya,Media sosial dan media berita,Tidak Setuju,Tidak,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,PKS,PDIP,Ganjar Pranowo,25,Sedang
757,17,Laki-laki,Petani / Nelayan,"<Rp1.000.000,00",Gebang,Ya,Mengetahui,Tidak,Media sosial dan media berita,Tidak Setuju,Ya,Jarang,Ya,Tidak,Tidak terpengaruh,PDIP,Golkar,Ganjar Pranowo,26,Tinggi
758,17,Perempuan,Buruh,"Rp1.000.000,00 - Rp5.000.000,00",Loano,Tidak,Tidak tahu,Tidak,Tidak tahu,Tidak Setuju,Tidak,Tidak pernah,Ya,Mungkin,Tidak terpengaruh,PDIP,PDIP,Ganjar Pranowo,18,Sedang
759,16,Perempuan,Karyawan Swasta,"Rp5.000.000 - Rp10.000.000,00",Kaligesing,Ya,Mengetahui,Ya,Orang tua - keluarga atau Teman,Tidak Setuju,Ragu-ragu,Jarang,Ya,Tidak,Tidak terpengaruh,Gerindra,Gerindra,Lainnya,27,Tinggi
760,17,Perempuan,Karyawan Swasta,"Rp1.000.000,00 - Rp5.000.000,00",Gebang,Ya,Mengetahui,Ya,Orang tua - keluarga atau Teman,Tidak Setuju,Ragu-ragu,Jarang,Ya,Tidak,Tidak terpengaruh,PAN,Gerindra,Prabowo Subianto,27,Tinggi
761,17,Laki-laki,Buruh,"<Rp1.000.000,00",Loano,Ya,Kurang tahu,Tidak,Media sosial dan media berita,Tidak Setuju,Tidak,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,Gerindra,Gerindra,Prabowo Subianto,24,Sedang
762,17,Perempuan,Karyawan Swasta,"Rp1.000.000,00 - Rp5.000.000,00",Loano,Ya,Mengetahui,Ya,Orang tua - keluarga atau Teman,Tidak Setuju,Ya,Sering,Ya,Tidak,Tidak terpengaruh,PDIP,Gerindra,Prabowo Subianto,30,Tinggi
763,17,Perempuan,Buruh,"Rp1.000.000,00 - Rp5.000.000,00",Bener,Ya,Mengetahui,Tidak,Media sosial dan media berita,Tidak Setuju,Tidak,Jarang,Ya,Tidak,Tidak terpengaruh,Nasdem,Golkar,Prabowo Subianto,24,Sedang
764,17,Perempuan,Buruh,"Rp1.000.000,00 - Rp5.000.000,00",Gebang,Ya,Mengetahui,Ya,Orang tua - keluarga atau Teman,Tidak Setuju,Ragu-ragu,Tidak pernah,Ya,Tidak,Tidak terpengaruh,PDIP,PDIP,Ganjar Pranowo,26,Tinggi
765,17,Perempuan,Wirausaha,"Rp1.000.000,00 - Rp5.000.000,00",Purworejo,Ya,Mengetahui,Ya,Media sosial dan media berita,Setuju,Ragu-ragu,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,Golkar,PDIP,Belum menentukan pilihan,24,Sedang
766,17,Perempuan,Lainnya,"<Rp1.000.000,00",Kaligesing,Ya,Mengetahui,Tidak,Orang tua - keluarga atau Teman,Tidak Setuju,Tidak,Jarang,Ya,Tidak,Tidak terpengaruh,Golkar,PDIP,Prabowo Subianto,25,Sedang
767,17,Perempuan,Wirausaha,"Rp1.000.000,00 - Rp5.000.000,00",Bener,Tidak,Kurang tahu,Ya,Media sosial dan media berita,Tidak Setuju,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,PAN,Gerindra,Ganjar Pranowo,26,Tinggi
768,17,Laki-laki,Lainnya,"Rp1.000.000,00 - Rp5.000.000,00",Loano,Ya,Mengetahui,Tidak,Media sosial dan media berita,Tidak Setuju,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,PDIP,PDIP,Ganjar Pranowo,27,Tinggi
769,17,Perempuan,Buruh,"<Rp1.000.000,00",Bener,Ya,Mengetahui,Ya,Orang tua - keluarga atau Teman,Tidak Setuju,Ya,Jarang,Ya,Tidak,Tidak terpengaruh,PDIP,PDIP,Ganjar Pranowo,28,Tinggi
770,17,Perempuan,Lainnya,"Rp1.000.000,00 - Rp5.000.000,00",Bener,Ya,Mengetahui,Ya,Orang tua - keluarga atau Teman,Tidak Setuju,Ya,Jarang,Ya,Tidak,Tidak terpengaruh,PDIP,PDIP,Belum menentukan pilihan,28,Tinggi
771,17,Perempuan,Lainnya,"Rp1.000.000,00 - Rp5.000.000,00",Loano,Ya,Mengetahui,Tidak,Media sosial dan media berita,Setuju,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,Gerindra,Gerindra,Prabowo Subianto,24,Sedang
772,17,Laki-laki,Buruh,"<Rp1.000.000,00",Bener,Ya,Mengetahui,Tidak,Media sosial dan media berita,Kurang Setuju,Tidak,Jarang,Mungkin,Tidak,Tidak terpengaruh,Gerindra,Gerindra,Prabowo Subianto,22,Sedang
773,17,Perempuan,Tidak Bekerja,"<Rp1.000.000,00",Gebang,Ya,Mengetahui,Ya,Media sosial dan media berita,Biasa Saja,Ya,Jarang,Ya,Tidak,Tidak terpengaruh,Perindo,Gerindra,Belum menentukan pilihan,25,Sedang
774,18,Laki-laki,Karyawan Swasta,"Rp1.000.000,00 - Rp5.000.000,00",Gebang,Ya,Sangat mengetahui,Tidak,Media sosial dan media berita,Tidak Setuju,Ya,Sering,Ya,Tidak,Terpengaruh,Gerindra,Gerindra,Prabowo Subianto,27,Tinggi
775,17,Laki-laki,Buruh,"<Rp1.000.000,00",Loano,Ya,Sangat mengetahui,Tidak,Media sosial dan media berita,Tidak Setuju,Ya,Sering,Ya,Tidak,Tidak terpengaruh,Demokrat,Gerindra,Prabowo Subianto,29,Tinggi
776,17,Laki-laki,Buruh,"<Rp1.000.000,00",Loano,Ya,Kurang tahu,Tidak,Media sosial dan media berita,Tidak Setuju,Tidak,Jarang,Ya,Mungkin,Tidak terpengaruh,Golkar,PDIP,Belum menentukan pilihan,22,Sedang
777,17,Perempuan,Buruh,"Rp1.000.000,00 - Rp5.000.000,00",Bener,Ya,Kurang tahu,Tidak,Media sosial dan media berita,Kurang Setuju,Ya,Jarang,Ya,Tidak,Tidak terpengaruh,Gerindra,Demokrat,Belum menentukan pilihan,24,Sedang
778,17,Laki-laki,Lainnya,"Rp1.000.000,00 - Rp5.000.000,00",Purworejo,Tidak,Kurang tahu,Tidak,Tidak tahu,Tidak Setuju,Ya,Jarang,Mungkin,Mungkin,Tidak terpengaruh,Perindo,Perindo,Prabowo Subianto,21,Sedang
779,18,Laki-laki,Buruh,"<Rp1.000.000,00",Gebang,Ya,Tidak tahu,Tidak,Media sosial dan media berita,Tidak Setuju,Ya,Kadang-kadang,Mungkin,Tidak,Tidak terpengaruh,PDIP,PDIP,Ganjar Pranowo,24,Sedang
780,16,Perempuan,Buruh,"Rp1.000.000,00 - Rp5.000.000,00",Gebang,Ya,Mengetahui,Ya,Media sosial dan media berita,Tidak Setuju,Ya,Jarang,Ya,Tidak,Tidak terpengaruh,Perindo,PDIP,Belum menentukan pilihan,27,Tinggi
781,17,Perempuan,Buruh,"<Rp1.000.000,00",Gebang,Tidak,Mengetahui,Ya,Orang tua - keluarga atau Teman,Tidak Setuju,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,Demokrat,Gerindra,Ganjar Pranowo,28,Tinggi
782,18,Laki-laki,Buruh,"Rp1.000.000,00 - Rp5.000.000,00",Bener,Ya,Mengetahui,Tidak,Media sosial dan media berita,Tidak Setuju,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,PAN,Gerindra,Ganjar Pranowo,27,Tinggi
783,17,Laki-laki,Buruh,"<Rp1.000.000,00",Loano,Tidak,Tidak tahu,Ya,Tidak tahu,Tidak Setuju,Ya,Jarang,Mungkin,Mungkin,Tidak terpengaruh,Golkar,PDIP,Belum menentukan pilihan,21,Sedang
784,18,Laki-laki,Lainnya,"Rp1.000.000,00 - Rp5.000.000,00",Purworejo,Tidak,Kurang tahu,Tidak,Tidak tahu,Tidak Setuju,Ya,Jarang,Mungkin,Mungkin,Tidak terpengaruh,PDIP,PDIP,Ganjar Pranowo,21,Sedang
785,17,Perempuan,Karyawan Swasta,"Rp1.000.000,00 - Rp5.000.000,00",Loano,Ya,Kurang tahu,Ya,Orang tua - keluarga atau Teman,Tidak Setuju,Ya,Jarang,Ya,Tidak,Tidak terpengaruh,Golkar,PDIP,Ganjar Pranowo,27,Tinggi
786,17,Perempuan,Buruh,"<Rp1.000.000,00",Bener,Ya,Kurang tahu,Ya,Orang tua - keluarga atau Teman,Tidak Setuju,Ya,Jarang,Ya,Tidak,Tidak terpengaruh,Golkar,PDIP,Ganjar Pranowo,27,Tinggi
787,17,Perempuan,Buruh,"<Rp1.000.000,00",Bener,Tidak,Kurang tahu,Ya,Media sosial dan media berita,Kurang Setuju,Ragu-ragu,Jarang,Ya,Tidak,Tidak terpengaruh,Perindo,Demokrat,Ganjar Pranowo,23,Sedang
788,17,Laki-laki,Lainnya,"Rp1.000.000,00 - Rp5.000.000,00",Gebang,Ya,Mengetahui,Ya,Orang tua - keluarga atau Teman,Tidak Setuju,Ragu-ragu,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,PDIP,PDIP,Ganjar Pranowo,28,Tinggi
